timestamp,gpu_0_power_w,total_power_w
1769378557.2074819,633.594,633.594
1769378557.7076848,552.434,552.434
1769378558.207825,532.962,532.962
1769378558.7079642,691.286,691.286
1769378559.2080858,504.7,504.7
1769378559.7082095,530.176,530.176
1769378560.2083323,709.539,709.539
1769378560.7084606,530.129,530.129
1769378561.208589,533.197,533.197
1769378561.708724,695.268,695.268
1769378562.2099683,462.484,462.484
1769378562.7101202,416.43,416.43
1769378563.2102687,653.37,653.37
1769378563.7147005,547.664,547.664
1769378564.2150187,521.655,521.655
1769378564.7151694,675.993,675.993
1769378565.2153702,527.91,527.91
1769378565.7155335,524.855,524.855
1769378566.2156856,695.98,695.98
1769378566.7206128,507.736,507.736
1769378567.2291727,454.021,454.021
1769378567.7293143,649.163,649.163
1769378568.2294812,537.146,537.146
1769378568.7297046,514.258,514.258
1769378569.229845,677.537,677.537
1769378569.730062,527.229,527.229
1769378570.2302544,533.069,533.069
1769378570.7303865,700.63,700.63
1769378571.230525,493.163,493.163
1769378571.7306488,507.816,507.816
1769378572.2308462,706.664,706.664
1769378572.7310774,489.669,489.669
1769378573.231223,498.188,498.188
1769378573.7313938,701.336,701.336
1769378574.2315161,613.252,613.252
1769378574.735246,416.806,416.806
1769378575.2353556,463.58,463.58
1769378575.7355106,656.797,656.797
1769378576.2356503,516.563,516.563
1769378576.735771,523.276,523.276
1769378577.235903,705.927,705.927
1769378577.7360256,510.899,510.899
1769378578.2361574,515.475,515.475
1769378578.7362854,700.653,700.653
1769378579.2364073,498.629,498.629
1769378579.7365239,508.751,508.751
1769378580.2366507,698.312,698.312
1769378580.7367725,506.816,506.816
1769378581.23688,514.147,514.147
1769378581.7370112,699.46,699.46
1769378582.237144,504.016,504.016
1769378582.7373977,514.506,514.506
1769378583.2376053,703.589,703.589
1769378583.737741,506.375,506.375
1769378584.2378953,517.057,517.057
1769378584.738071,703.978,703.978
1769378585.2382162,499.322,499.322
1769378585.7383666,501.76,501.76
1769378586.2385235,700.257,700.257
1769378586.738713,501.743,501.743
1769378587.2389116,508.705,508.705
1769378587.981346,567.581,567.581
1769378588.4814894,512.316,512.316
1769378588.9816833,619.264,619.264
1769378589.4993582,597.381,597.381
1769378590.0000136,492.439,492.439
1769378590.50016,588.86,588.86
1769378591.0022438,589.994,589.994
1769378591.502357,501.951,501.951
1769378592.0024862,607.526,607.526
1769378592.514822,589.127,589.127
1769378593.0150082,510.83,510.83
1769378593.5152247,631.845,631.845
1769378594.0224094,564.84,564.84
1769378594.5225828,490.968,490.968
1769378595.0227733,631.831,631.831
1769378595.5240302,569.186,569.186
1769378596.0241826,498.992,498.992
1769378596.5243266,617.674,617.674
1769378597.0244737,538.361,538.361
1769378597.5246131,519.452,519.452
1769378598.0247567,668.139,668.139
1769378598.5248892,630.762,630.762
1769378599.2502134,366.967,366.967
1769378599.750571,366.109,366.109
1769378600.2507772,581.731,581.731
1769378600.7607331,584.934,584.934
1769378601.2609055,515.744,515.744
1769378601.761071,642.548,642.548
1769378602.2622495,564.686,564.686
1769378602.7623918,502.723,502.723
1769378603.262541,647.397,647.397
1769378603.7643158,573.128,573.128
1769378604.2645893,491.579,491.579
1769378604.764833,616.807,616.807
1769378605.2650275,557.437,557.437
1769378605.7652574,505.775,505.775
1769378606.2654328,646.255,646.255
1769378606.76561,559.253,559.253
1769378607.2657716,488.844,488.844
1769378607.7659326,640.228,640.228
1769378608.266107,569.569,569.569
1769378608.7663293,488.544,488.544
1769378609.2665007,630.612,630.612
1769378609.7669704,580.182,580.182
1769378610.2672384,498.658,498.658
1769378610.76752,638.944,638.944
1769378611.2682452,548.9,548.9
1769378611.768379,495.787,495.787
1769378612.2685804,630.875,630.875
1769378612.7687547,534.95,534.95
1769378613.268902,502.305,502.305
1769378613.7690377,660.323,660.323
1769378614.2692592,529.141,529.141
1769378614.7694788,507.342,507.342
1769378615.2730272,665.298,665.298
1769378615.773135,511.975,511.975
1769378616.2733266,507.816,507.816
1769378616.7762413,693.306,693.306
1769378617.2763638,501.184,501.184
1769378617.7764845,499.422,499.422
1769378618.2765937,693.075,693.075
1769378618.7767007,493.53,493.53
1769378619.2768226,504.565,504.565
1769378619.7769287,695.975,695.975
1769378620.277038,515.02,515.02
1769378620.7771864,527.736,527.736
1769378621.277378,694.586,694.586
1769378621.7775564,437.319,437.319
1769378622.2777114,444.331,444.331
1769378622.777855,679.355,679.355
1769378623.2780113,616.861,616.861
1769378623.778186,435.139,435.139
1769378624.2789094,452.604,452.604
1769378624.7791812,626.556,626.556
1769378625.2846665,535.29,535.29
1769378625.790091,505.927,505.927
1769378626.2903206,662.039,662.039
1769378626.7932537,530.31,530.31
1769378627.2933984,503.175,503.175
1769378627.7935321,675.468,675.468
1769378628.293697,508.195,508.195
1769378628.793847,497.932,497.932
1769378629.294001,693.033,693.033
1769378629.7941468,506.358,506.358
1769378630.294251,505.347,505.347
1769378630.7943642,697.58,697.58
1769378631.2945304,503.8,503.8
1769378631.794663,509.643,509.643
1769378632.2947927,690.464,690.464
1769378632.7963712,470.359,470.359
1769378633.2965114,469.728,469.728
1769378633.7966418,686.571,686.571
1769378634.2968438,510.139,510.139
1769378634.7971098,498.353,498.353
1769378635.297301,636.111,636.111
1769378635.8039572,487.13,487.13
1769378636.3040915,445.565,445.565
1769378636.8042305,654.373,654.373
1769378637.3539925,547.659,547.659
1769378637.8552122,455.764,455.764
1769378638.35545,591.456,591.456
1769378638.857248,566.382,566.382
1769378639.3574004,508.963,508.963
1769378639.8575356,621.275,621.275
1769378640.3576648,547.416,547.416
1769378640.857819,484.094,484.094
1769378641.3579504,639.19,639.19
1769378641.906987,553.21,553.21
1769378642.4071429,447.236,447.236
1769378642.9076009,581.971,581.971
1769378643.4092903,584.994,584.994
1769378643.9095883,496.0,496.0
1769378644.4099507,599.609,599.609
1769378644.9153483,591.942,591.942
1769378645.41551,503.217,503.217
1769378645.9158814,609.473,609.473
1769378646.4309344,529.414,529.414
1769378646.9311204,505.067,505.067
1769378647.4314134,673.955,673.955
1769378647.9352403,624.006,624.006
1769378648.65321,380.891,380.891
1769378649.153368,316.384,316.384
1769378649.6535048,541.064,541.064
1769378650.3246362,526.694,526.694
1769378650.8256443,478.473,478.473
1769378651.3258584,645.485,645.485
1769378651.8370962,544.401,544.401
1769378652.3372517,505.389,505.389
1769378652.8373835,641.504,641.504
1769378653.3375278,526.709,526.709
1769378653.83768,532.064,532.064
1769378654.3378453,699.706,699.706
1769378654.83801,500.804,500.804
1769378655.3383338,497.318,497.318
1769378655.8422437,684.782,684.782
1769378656.342374,503.712,503.712
1769378656.8425107,509.404,509.404
1769378657.3426304,695.625,695.625
1769378657.842756,501.488,501.488
1769378658.3428915,522.371,522.371
1769378658.8430247,697.889,697.889
1769378659.3431623,489.264,489.264
1769378659.8433328,503.004,503.004
1769378660.379783,685.647,685.647
1769378660.8804734,552.451,552.451
1769378661.3973515,413.632,413.632
1769378661.8974755,421.508,421.508
1769378662.421695,426.138,426.138
1769378662.921839,413.814,413.814
1769378663.443698,423.486,423.486
1769378663.943823,438.514,438.514
1769378664.4611835,424.898,424.898
1769378664.9652536,404.677,404.677
1769378665.469653,417.066,417.066
1769378666.0149744,423.291,423.291
1769378666.5151007,410.577,410.577
1769378667.0310884,412.788,412.788
1769378667.5372415,423.301,423.301
1769378668.0489876,433.627,433.627
1769378668.5491068,436.061,436.061
1769378669.049251,423.732,423.732
1769378669.5919387,435.161,435.161
1769378670.0920603,424.69,424.69
1769378670.595409,438.003,438.003
1769378671.09558,424.441,424.441
1769378671.6104438,411.35,411.35
1769378672.1105585,425.71,425.71
1769378672.6106746,444.345,444.345
1769378673.1261673,438.382,438.382
1769378673.6738281,449.131,449.131
1769378674.2154098,446.548,446.548
1769378674.7426798,429.884,429.884
1769378675.2428608,434.659,434.659
1769378675.7565024,422.36,422.36
1769378676.2572992,426.829,426.829
1769378676.7602549,432.803,432.803
1769378677.2604198,421.963,421.963
1769378677.7605429,437.581,437.581
1769378678.2787511,456.022,456.022
1769378678.7794266,443.043,443.043
1769378679.2835848,434.492,434.492
1769378679.8258076,445.866,445.866
1769378680.3261008,432.958,432.958
1769378680.8365545,425.393,425.393
1769378681.3371253,421.825,421.825
1769378681.8382733,436.241,436.241
1769378682.3385086,420.832,420.832
1769378682.8502538,425.007,425.007
1769378683.3503797,392.976,392.976
1769378683.8958833,420.614,420.614
1769378684.3960164,423.472,423.472
1769378684.8964932,420.424,420.424
1769378685.397089,407.012,407.012
1769378685.8973029,387.117,387.117
1769378686.447194,410.585,410.585
1769378686.948421,421.277,421.277
1769378687.476717,407.997,407.997
1769378687.9768922,419.44,419.44
1769378688.5059927,429.523,429.523
1769378689.0520492,442.419,442.419
1769378689.5978563,430.613,430.613
1769378690.1123238,433.287,433.287
1769378690.6209319,425.302,425.302
1769378691.121203,415.21,415.21
1769378691.6294155,421.913,421.913
1769378692.1300328,419.792,419.792
1769378692.6588566,411.232,411.232
1769378693.159459,416.384,416.384
1769378693.6612685,432.978,432.978
1769378694.1614735,426.831,426.831
1769378694.661634,428.522,428.522
1769378695.1706088,449.284,449.284
1769378695.671571,433.958,433.958
1769378696.1753356,443.778,443.778
1769378696.675657,425.097,425.097
1769378697.180782,429.481,429.481
1769378697.680945,431.535,431.535
1769378698.198521,416.087,416.087
1769378698.698808,418.633,418.633
1769378699.2010355,424.768,424.768
1769378699.7443314,422.115,422.115
1769378700.2449286,446.437,446.437
1769378700.7451,440.242,440.242
1769378701.245606,447.141,447.141
1769378701.7917197,456.756,456.756
1769378702.2942436,428.2,428.2
1769378702.7943752,428.517,428.517
1769378703.337755,433.81,433.81
1769378703.838398,422.858,422.858
1769378704.3386762,446.412,446.412
1769378704.8419695,432.491,432.491
1769378705.3421404,444.977,444.977
1769378705.8422747,443.357,443.357
1769378706.3524747,433.934,433.934
1769378706.9001024,447.397,447.397
1769378707.4002664,420.312,420.312
1769378707.9004114,426.734,426.734
1769378708.4244494,431.079,431.079
1769378708.9246638,442.433,442.433
1769378709.4279323,425.347,425.347
1769378710.1320918,383.613,383.613
1769378710.6801224,375.027,375.027
1769378711.180862,415.936,415.936
1769378711.6810591,433.369,433.369
1769378712.181232,425.268,425.268
1769378712.6813903,433.092,433.092
1769378713.181566,440.824,440.824
1769378713.7262874,432.492,432.492
1769378714.2268326,447.878,447.878
1769378714.727014,427.874,427.874
1769378715.2470114,439.976,439.976
1769378715.7906704,452.881,452.881
1769378716.3331509,438.779,438.779
1769378716.8335774,436.686,436.686
1769378717.3343282,439.176,439.176
1769378717.8645492,435.919,435.919
1769378718.3646889,450.113,450.113
1769378718.8648224,432.475,432.475
1769378719.3753324,435.949,435.949
1769378719.8755965,441.417,441.417
1769378720.3757215,420.814,420.814
1769378720.889469,431.082,431.082
1769378721.3895962,438.64,438.64
1769378721.889723,421.423,421.423
1769378722.3971512,437.38,437.38
1769378722.9336379,453.731,453.731
1769378723.4342656,434.279,434.279
1769378723.9345114,431.761,431.761
1769378724.4565508,435.356,435.356
1769378724.9571161,415.94,415.94
1769378725.4572635,446.314,446.314
1769378725.959253,447.345,447.345
1769378726.5063689,446.931,446.931
1769378727.0498524,443.7,443.7
1769378727.5505452,415.579,415.579
1769378728.0507002,442.333,442.333
1769378728.5630803,442.76,442.76
1769378729.0633662,434.789,434.789
1769378729.6605783,455.767,455.767
1769378730.1611326,431.285,431.285
1769378730.6613352,450.177,450.177
1769378731.1632771,448.4,448.4
1769378731.6902518,421.639,421.639
1769378732.2331138,449.14,449.14
1769378732.7819226,441.319,441.319
1769378733.2820463,431.921,431.921
1769378733.7821813,433.221,433.221
1769378734.2823312,413.09,413.09
1769378734.7857282,413.331,413.331
1769378735.285843,418.776,418.776
1769378735.8175611,423.117,423.117
1769378736.318158,406.492,406.492
1769378736.8530574,408.673,408.673
1769378737.353683,411.448,411.448
1769378737.8554912,421.98,421.98
1769378738.355663,420.86,420.86
1769378738.857249,420.234,420.234
1769378739.3574033,421.596,421.596
1769378739.8587856,432.135,432.135
1769378740.4065046,429.884,429.884
1769378740.9102433,422.018,422.018
1769378741.410375,427.246,427.246
1769378741.9104953,422.2,422.2
1769378742.4162378,425.106,425.106
1769378742.9163454,427.514,427.514
1769378743.4400816,416.696,416.696
1769378743.9402063,419.428,419.428
1769378744.4746118,420.08,420.08
1769378744.974728,435.148,435.148
1769378745.4765768,427.112,427.112
1769378745.976695,430.398,430.398
1769378746.508999,408.658,408.658
1769378747.0091367,415.66,415.66
1769378747.5209086,420.302,420.302
1769378748.0212638,420.185,420.185
1769378748.5349998,424.82,424.82
1769378749.035356,425.605,425.605
1769378749.5363686,428.323,428.323
1769378750.0367234,428.545,428.545
1769378750.5508149,425.325,425.325
1769378751.051036,415.836,415.836
1769378751.5757673,411.638,411.638
1769378752.0764186,414.388,414.388
1769378752.6233811,390.829,390.829
1769378753.1235871,427.022,427.022
1769378753.6238925,420.376,420.376
1769378754.1278987,394.13,394.13
1769378754.6281366,416.724,416.724
1769378755.1707308,426.134,426.134
1769378755.67108,408.989,408.989
1769378756.2092614,408.213,408.213
1769378756.7098045,422.48,422.48
1769378757.2200603,425.947,425.947
1769378757.7206163,426.093,426.093
1769378758.224201,428.298,428.298
1769378758.7247536,430.437,430.437
1769378759.2356648,432.068,432.068
1769378759.7357996,428.17,428.17
1769378760.2596505,408.719,408.719
1769378760.7600243,415.527,415.527
1769378761.2721462,422.058,422.058
1769378761.7723253,432.522,432.522
1769378762.2752485,417.492,417.492
1769378762.775394,430.755,430.755
1769378763.27825,426.871,426.871
1769378763.7784064,437.166,437.166
1769378764.3056347,427.369,427.369
1769378764.8064542,403.244,403.244
1769378765.3065686,387.6,387.6
1769378765.8098085,407.735,407.735
1769378766.3104029,425.456,425.456
1769378766.8369691,382.256,382.256
1769378767.3372943,372.875,372.875
1769378767.8378243,423.319,423.319
1769378768.3379447,429.362,429.362
1769378768.8380694,439.079,439.079
1769378769.37238,436.889,436.889
1769378769.91794,438.189,438.189
1769378770.4629464,439.921,439.921
1769378770.9631388,422.736,422.736
1769378771.4998271,419.904,419.904
1769378772.00425,398.606,398.606
1769378772.529403,421.957,421.957
1769378773.0732498,437.25,437.25
1769378773.618261,446.451,446.451
1769378774.1616344,445.83,445.83
1769378774.6622112,426.193,426.193
1769378775.1623726,443.87,443.87
1769378775.6854355,445.406,445.406
1769378776.223202,445.087,445.087
1769378776.7639635,452.148,452.148
1769378777.3081017,435.755,435.755
1769378777.808657,447.081,447.081
1769378778.3088176,427.963,427.963
1769378778.8316936,423.787,423.787
1769378779.3819118,443.465,443.465
1769378779.8824809,432.117,432.117
1769378780.3826365,437.212,437.212
1769378780.900721,441.812,441.812
1769378781.4449968,426.677,426.677
1769378781.9453611,455.976,455.976
1769378782.445561,427.197,427.197
1769378782.9907691,437.395,437.395
1769378783.4914956,418.66,418.66
1769378783.994688,433.896,433.896
1769378784.49487,437.587,437.587
1769378784.9991293,421.426,421.426
1769378785.4997146,426.349,426.349
1769378786.0052948,425.772,425.772
1769378786.5058866,424.967,424.967
1769378787.008825,420.889,420.889
1769378787.5094495,425.176,425.176
1769378788.0197191,423.387,423.387
1769378788.5202925,420.609,420.609
1769378789.0402079,418.976,418.976
1769378789.5406692,419.014,419.014
1769378790.040881,429.418,429.418
1769378790.5410504,417.374,417.374
1769378791.0411968,424.65,424.65
1769378791.5438836,451.397,451.397
1769378792.0723271,442.639,442.639
1769378792.6153057,444.481,444.481
1769378793.1197937,436.909,436.909
1769378793.6200435,443.418,443.418
1769378794.1524265,441.374,441.374
1769378794.6874137,441.77,441.77
1769378795.227373,438.518,438.518
1769378795.7284842,441.426,441.426
1769378796.2396326,429.214,429.214
1769378796.739781,429.087,429.087
1769378797.2399266,418.707,418.707
1769378797.7833576,428.056,428.056
1769378798.283515,423.922,423.922
1769378798.783704,445.797,445.797
1769378799.2920992,442.213,442.213
1769378799.836251,442.011,442.011
1769378800.3368225,437.451,437.451
1769378800.839854,425.903,425.903
1769378801.3400233,418.892,418.892
1769378801.8673031,414.785,414.785
1769378802.367445,417.281,417.281
1769378802.8753633,426.402,426.402
1769378803.375961,429.568,429.568
1769378803.883025,427.927,427.927
1769378804.4272509,435.254,435.254
1769378804.927386,444.14,444.14
1769378805.4291139,455.32,455.32
1769378805.9437163,443.984,443.984
1769378806.4442606,452.559,452.559
1769378806.944404,432.012,432.012
1769378807.447406,434.539,434.539
1769378807.9924216,447.894,447.894
1769378808.5346863,428.61,428.61
1769378809.0348704,437.335,437.335
1769378809.535038,451.497,451.497
1769378810.0577807,437.613,437.613
1769378810.5579371,440.597,440.597
1769378811.0580733,428.843,428.843
1769378811.5616527,441.212,441.212
1769378812.06179,453.134,453.134
1769378812.5632637,425.975,425.975
1769378813.06347,428.902,428.902
1769378813.563664,423.277,423.277
1769378814.0639048,407.748,407.748
1769378814.583155,426.315,426.315
1769378815.0839033,426.382,426.382
1769378815.587766,423.816,423.816
1769378816.087905,415.129,415.129
1769378816.588047,400.589,400.589
1769378817.0896995,425.976,425.976
1769378817.5898163,415.654,415.654
1769378818.0907724,428.687,428.687
1769378818.5909042,433.852,433.852
1769378819.0940108,430.146,430.146
1769378819.5945902,420.906,420.906
1769378820.1023753,422.608,422.608
1769378820.6025968,428.976,428.976
1769378821.1191742,420.198,420.198
1769378821.619304,419.533,419.533
1769378822.1432078,416.78,416.78
1769378822.6433356,423.476,423.476
1769378823.1434653,425.532,425.532
1769378823.6873662,428.597,428.597
1769378824.1880987,424.865,424.865
1769378824.7366185,382.568,382.568
1769378825.2435777,367.196,367.196
1769378825.7510748,427.362,427.362
1769378826.2513254,431.748,431.748
1769378826.751506,422.638,422.638
1769378827.2557094,448.106,448.106
1769378827.7558541,449.898,449.898
1769378828.2560105,441.901,441.901
1769378828.7688427,448.045,448.045
1769378829.3130918,429.536,429.536
1769378829.813805,443.391,443.391
1769378830.3139336,450.685,450.685
1769378830.818165,439.573,439.573
1769378831.318346,434.239,434.239
1769378831.8215582,429.452,429.452
1769378832.3641536,441.78,441.78
1769378832.865425,438.511,438.511
1769378833.365628,432.136,432.136
1769378833.8970497,424.912,424.912
1769378834.4459205,420.156,420.156
1769378834.9882736,442.551,442.551
1769378835.4884815,426.225,426.225
1769378835.9913056,447.72,447.72
1769378836.5253782,426.942,426.942
1769378837.025641,427.159,427.159
1769378837.5325258,424.487,424.487
1769378838.0327303,443.598,443.598
1769378838.532879,424.908,424.908
1769378839.054282,434.743,434.743
1769378839.5934339,445.573,445.573
1769378840.0936847,427.681,427.681
1769378840.5961215,438.948,438.948
1769378841.0963264,427.912,427.912
1769378841.5964599,425.643,425.643
1769378842.1195142,440.011,440.011
1769378842.6196957,424.126,424.126
1769378843.1230533,427.888,427.888
1769378843.6232455,424.498,424.498
1769378844.1252477,421.16,421.16
1769378844.6253836,422.334,422.334
1769378845.1255307,421.014,421.014
1769378845.6275275,448.831,448.831
1769378846.1276693,424.699,424.699
1769378846.6278172,422.839,422.839
1769378847.1594944,438.849,438.849
1769378847.7033875,445.353,445.353
1769378848.246852,450.501,450.501
1769378848.7903588,443.328,443.328
1769378849.2912362,441.164,441.164
1769378849.7914102,447.069,447.069
1769378850.3102396,424.321,424.321
1769378850.8108394,433.08,433.08
1769378851.329659,428.163,428.163
1769378851.8302577,424.017,424.017
1769378852.333761,419.509,419.509
1769378852.8338878,443.585,443.585
1769378853.3340242,435.236,435.236
1769378853.852263,437.649,437.649
1769378854.3892643,457.122,457.122
1769378854.8896916,435.888,435.888
1769378855.38984,429.64,429.64
1769378855.8899868,430.754,430.754
1769378856.3912776,428.34,428.34
1769378856.8915093,426.204,426.204
1769378857.3941948,412.696,412.696
1769378857.9370923,433.39,433.39
1769378858.4756672,440.614,440.614
1769378858.9758766,436.681,436.681
1769378859.481266,433.198,433.198
1769378860.0036454,456.975,456.975
1769378860.5492933,447.329,447.329
1769378861.049971,433.652,433.652
1769378861.5518525,442.651,442.651
1769378862.0520227,437.855,437.855
1769378862.552212,446.612,446.612
1769378863.098907,440.389,440.389
1769378863.5991917,438.682,438.682
1769378864.0993004,429.713,429.713
1769378864.6316853,443.311,443.311
1769378865.1757026,443.32,443.32
1769378865.7226772,436.309,436.309
1769378866.266284,452.941,452.941
1769378866.7665188,428.725,428.725
1769378867.2667363,436.218,436.218
1769378867.786204,454.207,454.207
1769378868.2863538,426.769,426.769
1769378868.786528,433.739,433.739
1769378869.2906284,438.782,438.782
1769378869.8357522,429.713,429.713
1769378870.3363264,450.3,450.3
1769378870.8364513,433.383,433.383
1769378871.3579612,433.252,433.252
1769378871.8581378,446.138,446.138
1769378872.3582973,431.073,431.073
1769378873.0043921,300.96,300.96
1769378873.5084136,131.883,131.883
1769378874.0089552,127.335,127.335
1769378874.5095875,126.626,126.626
1769378875.0306027,126.377,126.377
1769378875.5890749,126.392,126.392
1769378876.1490586,126.322,126.322
1769378876.6494896,126.149,126.149
1769378877.192265,125.936,125.936
1769378877.751866,125.815,125.815
1769378878.3101792,125.708,125.708
1769378878.8103318,125.661,125.661
1769378879.3500586,125.635,125.635
1769378879.9151685,125.284,125.284
1769378880.4715502,124.375,124.375
1769378880.9717007,124.025,124.025
1769378881.4718518,123.998,123.998
1769378881.9720054,123.878,123.878
1769378882.4722493,123.768,123.768
1769378882.972523,123.8,123.8
1769378883.4726882,123.816,123.816
1769378883.9728398,123.788,123.788
1769378884.4730163,123.805,123.805
1769378884.9731963,123.766,123.766
1769378885.4733462,123.773,123.773
1769378885.9756026,123.741,123.741
1769378886.4772556,123.79,123.79
1769378886.977411,123.898,123.898
1769378887.4873462,123.867,123.867
1769378888.048577,123.838,123.838
1769378888.55422,123.863,123.863
1769378889.0993137,123.956,123.956
1769378889.6568787,123.929,123.929
1769378890.2182887,123.931,123.931
1769378890.7216473,123.964,123.964
1769378891.2632499,123.945,123.945
1769378891.8177536,123.956,123.956
1769378892.3761785,123.967,123.967
1769378892.877931,123.964,123.964
1769378893.418538,124.026,124.026
1769378893.973141,124.0,124.0
1769378894.5328317,123.98,123.98
1769378895.033028,123.972,123.972
1769378895.5727758,123.956,123.956
1769378896.125038,123.943,123.943
1769378896.6858375,123.983,123.983
1769378897.1860125,123.94,123.94
1769378897.7242951,123.913,123.913
1769378898.2782438,123.91,123.91
1769378898.8388278,123.925,123.925
1769378899.3390033,123.897,123.897
1769378899.8745556,123.897,123.897
1769378900.4249308,123.863,123.863
1769378900.9829612,123.857,123.857
1769378901.4870713,123.815,123.815
1769378902.0140707,123.809,123.809
1769378902.5650835,123.828,123.828
1769378903.1233094,123.806,123.806
1769378903.6235135,123.833,123.833
1769378904.151527,123.833,123.833
1769378904.702447,123.824,123.824
1769378905.4411364,123.929,123.929
1769378905.94127,123.832,123.832
1769378913.5450969,123.28,123.28
1769378914.046464,123.304,123.304
1769378914.5466273,123.324,123.324
1769378915.0581093,330.604,330.604
1769378915.5582104,636.773,636.773
1769378916.1029186,500.181,500.181
1769378916.6397722,416.594,416.594
1769378917.1399624,611.367,611.367
1769378917.6400824,567.951,567.951
1769378918.140241,537.804,537.804
1769378918.6404455,683.805,683.805
1769378919.1405828,524.07,524.07
1769378919.6407354,528.062,528.062
1769378920.1408665,674.233,674.233
1769378920.6410038,538.151,538.151
1769378921.1411643,546.612,546.612
1769378921.8565748,576.082,576.082
1769378922.3574634,536.195,536.195
1769378922.857649,657.173,657.173
1769378923.3577912,522.528,522.528
1769378923.8579788,522.117,522.117
1769378924.3582082,694.395,694.395
1769378924.858345,537.774,537.774
1769378925.3585157,547.776,547.776
1769378925.8586507,692.172,692.172
1769378926.3587947,582.468,582.468
1769378926.8708484,413.533,413.533
1769378927.3709831,491.941,491.941
1769378927.8711488,658.998,658.998
1769378928.3736517,525.769,525.769
1769378928.8737712,544.023,544.023
1769378929.3740067,704.801,704.801
1769378929.8741252,542.939,542.939
1769378930.3742375,541.511,541.511
1769378931.119922,578.622,578.622
1769378931.6201665,535.359,535.359
1769378932.1202898,651.432,651.432
1769378932.624306,549.065,549.065
1769378933.1245022,518.984,518.984
1769378933.6246226,669.807,669.807
1769378934.1247554,528.6,528.6
1769378934.6249673,518.467,518.467
1769378935.1251054,692.297,692.297
1769378935.6252532,539.528,539.528
1769378936.1254132,538.252,538.252
1769378936.8458338,599.253,599.253
1769378937.3467011,549.386,549.386
1769378937.8468802,644.996,644.996
1769378938.3502564,572.916,572.916
1769378938.8504643,525.613,525.613
1769378939.3505814,664.432,664.432
1769378939.8507192,539.163,539.163
1769378940.3509176,535.672,535.672
1769378940.8510485,690.424,690.424
1769378941.351183,496.764,496.764
1769378941.8513565,503.485,503.485
1769378942.351471,702.07,702.07
1769378942.8516188,503.595,503.595
1769378943.3517387,507.388,507.388
1769378943.8518708,692.539,692.539
1769378944.352009,499.336,499.336
1769378944.8521457,510.183,510.183
1769378945.3562427,700.031,700.031
1769378945.856379,491.726,491.726
1769378946.356528,508.376,508.376
1769378946.8566582,697.689,697.689
1769378947.3567948,501.96,501.96
1769378947.8569386,505.994,505.994
1769378948.357121,668.109,668.109
1769378948.8573084,533.858,533.858
1769378949.3575153,503.38,503.38
1769378949.8576949,675.189,675.189
1769378950.3592532,621.431,621.431
1769378950.8627698,461.91,461.91
1769378951.3631694,437.451,437.451
1769378951.8652477,617.482,617.482
1769378952.3706305,607.021,607.021
1769378952.8722434,492.521,492.521
1769378953.3723483,598.474,598.474
1769378953.9001453,541.07,541.07
1769378954.4002469,473.588,473.588
1769378954.9003787,625.356,625.356
1769378955.4004958,551.036,551.036
1769378955.9006264,517.213,517.213
1769378956.4007578,634.851,634.851
1769378956.9008787,535.896,535.896
1769378957.4010036,518.153,518.153
1769378957.9011295,669.408,669.408
1769378958.405545,526.061,526.061
1769378958.9056857,488.128,488.128
1769378959.4058115,643.828,643.828
1769378959.9059448,522.955,522.955
1769378960.406065,500.988,500.988
1769378960.906194,689.329,689.329
1769378961.4092417,523.498,523.498
1769378961.909383,491.576,491.576
1769378962.4094965,674.69,674.69
1769378962.909673,506.297,506.297
1769378963.409865,515.546,515.546
1769378963.9100525,699.408,699.408
1769378964.410255,503.96,503.96
1769378964.9104095,504.485,504.485
1769378965.4105966,695.574,695.574
1769378966.0305686,489.119,489.119
1769378966.530714,469.338,469.338
1769378967.0308418,671.745,671.745
1769378967.5309656,499.623,499.623
1769378968.0311012,506.464,506.464
1769378968.5322425,697.708,697.708
1769378969.0323646,499.985,499.985
1769378969.5325098,508.304,508.304
1769378970.0342524,699.59,699.59
1769378970.534382,505.59,505.59
1769378971.0345106,506.708,506.708
1769378971.5346267,694.66,694.66
1769378972.0347486,509.702,509.702
1769378972.5348837,529.27,529.27
1769378973.2775369,598.475,598.475
1769378973.777679,512.402,512.402
1769378974.2778192,611.949,611.949
1769378974.7779543,649.542,649.542
1769378975.3711436,469.219,469.219
1769378975.8721454,438.276,438.276
1769378976.3723364,604.059,604.059
1769378976.8742528,568.134,568.134
1769378977.3743935,494.993,494.993
1769378977.8745975,634.486,634.486
1769378978.378254,597.891,597.891
1769378978.8784778,495.654,495.654
1769378979.378699,608.677,608.677
1769378979.8816364,598.443,598.443
1769378980.3817778,489.851,489.851
1769378980.8819065,592.378,592.378
1769378981.3820403,604.697,604.697
1769378981.8821733,500.191,500.191
1769378982.3823032,600.046,600.046
1769378982.8839328,618.193,618.193
1769378983.384075,502.924,502.924
1769378983.8842132,586.378,586.378
1769378984.3843517,601.342,601.342
1769378984.88448,508.533,508.533
1769378985.3846126,594.361,594.361
1769378985.8847399,587.704,587.704
1769378986.3848755,497.964,497.964
1769378986.8850079,619.228,619.228
1769378987.388249,569.201,569.201
1769378987.8883865,508.389,508.389
1769378988.388515,635.625,635.625
1769378988.8905382,566.232,566.232
1769378989.3906703,517.874,517.874
1769378989.8907952,652.076,652.076
