timestamp,gpu_0_power_w,total_power_w
1769392033.4485664,122.947,122.947
1769392033.9488232,123.42,123.42
1769392034.4490874,123.618,123.618
1769392034.949376,123.134,123.134
1769392035.4495869,122.793,122.793
1769392035.9497914,122.909,122.909
1769392036.4500105,123.349,123.349
1769392036.950218,123.595,123.595
1769392037.4504538,123.054,123.054
1769392037.9506893,122.66,122.66
1769392038.4509158,122.811,122.811
1769392038.951146,123.246,123.246
1769392039.451454,123.569,123.569
1769392039.9516954,123.167,123.167
1769392040.4519122,122.699,122.699
1769392040.95228,122.717,122.717
1769392041.4525065,123.149,123.149
1769392041.9528582,123.484,123.484
1769392042.4531615,123.059,123.059
1769392042.953426,122.646,122.646
1769392043.453655,122.71,122.71
1769392043.9538956,123.149,123.149
1769392044.454139,123.52,123.52
1769392044.9543638,123.028,123.028
1769392045.4545836,122.512,122.512
1769392045.9548001,122.652,122.652
1769392046.455084,123.073,123.073
1769392046.9553518,123.419,123.419
1769392047.4555793,123.111,123.111
1769392047.955851,122.646,122.646
1769392048.45614,122.586,122.586
1769392048.956508,122.987,122.987
1769392049.4567685,123.375,123.375
1769392049.9569962,123.082,123.082
1769392050.4572504,122.605,122.605
1769392050.9574602,122.583,122.583
1769392051.4576602,122.955,122.955
1769392051.9578543,123.409,123.409
1769392052.4581993,123.213,123.213
1769392052.9584537,122.68,122.68
1769392053.4586732,122.515,122.515
1769392053.9588866,122.953,122.953
1769392054.4591074,123.453,123.453
1769392054.9592633,123.199,123.199
1769392055.4594631,122.654,122.654
1769392055.9596994,122.567,122.567
1769392056.4599228,122.964,122.964
1769392056.960135,123.382,123.382
1769392057.460506,123.268,123.268
1769392057.9609702,124.281,124.281
1769392058.4611897,126.236,126.236
1769392058.9614356,127.294,127.294
1769392059.4616685,127.75,127.75
1769392059.961973,127.664,127.664
1769392060.4621754,127.133,127.133
1769392060.9624283,126.974,126.974
1769392061.4626913,127.332,127.332
1769392061.9630344,127.745,127.745
1769392062.463256,127.597,127.597
1769392062.9634578,127.092,127.092
1769392063.4636836,126.961,126.961
1769392063.9639132,127.299,127.299
1769392064.4642212,127.738,127.738
1769392064.9644792,127.623,127.623
1769392065.4647503,127.15,127.15
1769392065.965093,126.971,126.971
1769392066.4652731,127.283,127.283
1769392066.9654815,127.706,127.706
1769392067.4656618,127.593,127.593
1769392067.965958,127.137,127.137
1769392068.466138,126.949,126.949
1769392068.9664097,127.268,127.268
1769392069.4667547,127.767,127.767
1769392069.9670548,127.629,127.629
1769392070.4674087,127.112,127.112
1769392070.967655,126.989,126.989
1769392071.4678938,127.384,127.384
1769392071.9680922,127.57,127.57
1769392072.4683182,127.384,127.384
1769392072.9685688,127.086,127.086
1769392073.4688008,126.984,126.984
1769392073.9689617,127.412,127.412
1769392074.4691393,127.804,127.804
1769392074.9693456,127.535,127.535
1769392075.469513,126.761,126.761
1769392075.9698203,126.462,126.462
1769392076.4700792,127.115,127.115
